Escherichia coli bacteriophage fd (ATCC 15669-B2),"For-Profit:
$402.00",,unavailable,fd,1,freeze-dried,"ATCC  274: Tryptone broth, 1%","Temperature: 37Celsius Atmosphere: 

Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,unavailable
Campylobacter jejuni subsp. jejuni bacteriophage 7 (ATCC 35922-B1),$550.00,$467.50,unavailable,7 [L2 106],1,frozen,unavailable,unavailable,unavailable,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 92 (ATCC 33741-B1),$550.00,$467.50,unavailable,92,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,"Temperature: 37Celsius 
Atmosphere: Aerobic",Store filtrate at 4Celsius .  Storage at -20Celsius  may cause inactivation of the phage.,Assay of methicillin-resistant strains
Bacillus stearothermophilus bacteriophage (ATCC 12016-B1),$550.00,$467.50,unavailable,unavailable,1,freeze-dried,ATCC  266: Trypticase broth (supplemented),Temperature: 55Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacillus weihenstephanensis bacteriophage (ATCC 12826-B2),"For-Profit:
$376.00",,unavailable,unavailable,1,frozen,ATCC  3: Nutrient agar or nutrient broth,Temperature: 30Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Lactobacillus plantarum bacteriophage (ATCC 8014-B1),"For-Profit:
$235.00",,unavailable,unavailable,1,freeze-dried,unavailable,unavailable,unavailable,unavailable
Escherichia coli bacteriophage Alpha 3 (ATCC 13706-B2),"For-Profit:
$251.00",,unavailable,Alpha 3,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage CDC 47 (ATCC 27691-B1),$550.00,$467.50,unavailable,CDC 47,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 53 (ATCC 27694-B1),$550.00,$467.50,unavailable,CDC 53,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Mycobacterium smegmatis bacteriophage (ATCC 11727-B1),"For-Profit:
$235.00",,unavailable,unavailable,1,freeze-dried,"ATCC  1395: Middlebrook 7H9 broth with ADC enrichment
ATCC  173: Middlebrook 7H10 agar with Middlebrook OADC enrichment",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 187 (ATCC 27709-B1),$550.00,$467.50,unavailable,187,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Lactococcus lactis subsp. lactis bacteriophage F-68 (ATCC 11955-B1),$550.00,$467.50,unavailable,F-68,1,frozen,ATCC  33: Tomato juice agar,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Vibrio cholerae bacteriophage N-4 (ATCC 51352-B1),$550.00,$467.50,unavailable,N-4,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage CDC 42D (ATCC 27712-B1),$550.00,$467.50,unavailable,CDC 42D,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 85 (ATCC 27708-B1),"For-Profit:
$550.00",,unavailable,85,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius . Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Streptococcus pyogenes bacteriophage A25 (ATCC 12204-B1),$550.00,$467.50,unavailable,A25,1,unavailable,ATCC  235: Todd-Hewitt broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage S13 (ATCC 13706-B5),"For-Profit:
$251.00",,unavailable,S13,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Erwinia amylovora bacteriophage phi Ea116C (ATCC 29780-B6),$550.00,$467.50,unavailable,Phi Ea116C,1,freeze-dried,ATCC  272: Nutrient glucose medium,Temperature: 26.0Celsius Atmosphere: Aerobic,unavailable,unavailable
Escherichia coli bacteriophage R17 (ATCC 25868-B1),$550.00,$467.50,unavailable,R 17,1,freeze-dried,unavailable,unavailable,unavailable,unavailable
Xanthomonas citri subsp. malvacearum bacteriophage A (ATCC 14981-B1),"For-Profit:
$550.00",,unavailable,IMI strain A,1,freeze-dried,ATCC  268: Peptone sucrose broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage f1 (ATCC 15766-B2),$550.00,$467.50,unavailable,f1,1,freeze-dried,"ATCC  275: Tryptone broth, 1% with 0.05 M CaCl2",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage If1 (ATCC 27065-B1),$550.00,$467.50,unavailable,If1,1,frozen,unavailable,unavailable,unavailable,unavailable
Erwinia amylovora bacteriophage phi Ea125 (ATCC 29780-B3),$550.00,$467.50,unavailable,Phi Ea125,1,freeze-dried,ATCC  272: Nutrient glucose medium,Temperature: 26.0Celsius Atmosphere: Aerobic,unavailable,unavailable
Vibrio cholerae bacteriophage D-10 (ATCC 51352-B5),"For-Profit:
$550.00",,unavailable,D-10,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Corynebacterium sp. bacteriophage DLC 2921/49 (ATCC 12052-B1),$550.00,$467.50,unavailable,DLC 2921/49,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
