Clostridium novyi (Migula) Bergey et al. (ATCC 27323),$550.00,$467.50,NA,NA,VPI 2383,2,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Produces toxin C,https://www.atcc.org/~/ps/27323.ashx
Pelobacter acidigallici Schink and Pfennig (ATCC 49970),"For-Profit:
$376.00",,NA,NA,DSM 2377 [Ma Gal2],1,freeze-dried,ATCC  1852: Pelobacter medium with gallic acid,Temperature: 30.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/49970.ashx
Lachnoclostridium phytofermentans Yutin et al. (ATCC 700394),$605.00,$514.25,seqeunce available,Clostridium phytofermentans Warnick et al.,ISDg,1,freeze-dried,"ATCC  1015: Chopped meat carbohydrate medium (ATCC  593) with 0.1% cellobiose, 0.1% maltose and 0.1% starch",Temperature: 30.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/700394.ashx
Bifidobacterium longum subsp. infantis (Reuter) Mattarelli et al. (ATCC 17930),"For-Profit:
$376.00",,NA,Actinomyces parabifidus Pine and Georg,"CDC W723 [L. Pine 308, Timberland]",1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  433: Tomato Juice Broth/Agar",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Characterization,https://www.atcc.org/~/ps/17930.ashx
Allisonella histaminiformans (ATCC BAA-610),$550.00,$467.50,NA,NA,MR2,1,frozen,BAA-610 Allisonella histaminiformans,"Atmosphere: hydrogen (H2), 80%; carbon dioxide (CO2), 20%Temperature: 37.0Celsius",NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-610.ashx
Clostridium aceticum (ex Wieringa) Gottschalk and Braun (ATCC 35044),$550.00,$467.50,NA,NA,DSM 1496,1,freeze-dried,ATCC  1612: Acetobacterium medium,Temperature: 30.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35044.ashx
Eubacterium cylindroides (Rocchi) Holdeman and Moore (ATCC 27803),"For-Profit:
$376.00",,NA,NA,VPI 3654,1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/27803.ashx
Atopobium fossor (Bailey and Love) Kageyama et al. (ATCC 43385),$550.00,$467.50,NA,Eubacterium fossor Bailey and Love,VPB 2135,2,frozen,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Characterization,https://www.atcc.org/~/ps/43385.ashx
Centipeda periodontii Lai et al. (ATCC 35019),$550.00,$467.50,NA,NA,LL2383,1,freeze-dried,ATCC  1293: Brain heart infusion-supplemented (BHIS),Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35019.ashx
Porphyromonas circumdentaria Love et al. (ATCC 51356),"For-Profit:
$376.00",,NA,NA,NCTC 12469 [VPB 3329],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/51356.ashx
Eubacterium contortum (Prevot) Holdeman et al. (ATCC 25540),"For-Profit:
$376.00",,NA,NA,VPI 0119 [113 VI],1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1080: Schaedler broth
ATCC  593: Chopped meat medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/25540.ashx
Bifidobacterium longum Reuter (ATCC 35183),$550.00,$467.50,NA,Eubacterium rectale (Hauduroy et al.) Prevot,81A0338,1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1490: Modified chopped meat medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Quality control strainQuality control strain for BBL products,https://www.atcc.org/~/ps/35183.ashx
Fibrobacter succinogenes (Hungate) Montgomery et al. (ATCC 51216),$550.00,$467.50,NA,NA,GC5,1,frozen,ATCC  1943: Fibrobacter medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/51216.ashx
Clostridium acetobutylicum McCoy et al. emend. Keis et al. (ATCC 43084),$550.00,$467.50,NA,NA,3003,1,freeze-dried,ATCC  1500: Corn starch soluble medium (CSSM),Temperature: 35.0Celsius Atmosphere: Anaerobic,NA,NA,NA,"Produces 1-butanol N-butanol, N-butyl alcohol, n-butanolProduces N-butanol",https://www.atcc.org/~/ps/43084.ashx
Clostridium sardiniense corrig. Prévot emend. Wang et al. (ATCC 33455),$550.00,$467.50,NA,Clostridium sardiniensis Prévot,VPI 2971 [DSM 2632],1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  1490: Modified chopped meat medium",Temperature: 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/33455.ashx
Clostridium tetani (Flugge) Bergey et al. (ATCC 9441),"For-Profit:
$376.00",,NA,NA,47-S-3 [L.S. McClung 1576],2,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/9441.ashx
Parabacteroides goldsteinii (ATCC BAA-1180),"For-Profit:
$376.00",,NA,NA,"WAL 12034, CCUG 48944",2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1180.ashx
Clostridium histolyticum (Weinberg and Seguin) Bergey et al. (ATCC 6282),$550.00,$467.50,NA,NA,22 [L.S. McClung 1975],2,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/6282.ashx
Clostridium cocleatum Kaneuchi et al. (ATCC 29901),$550.00,$467.50,NA,NA,[VPI 8723],1,freeze-dried,ATCC  1004: Sweet E broth for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29901.ashx
Pseudoramibacter alactolyticus (Prevot and Taffanel) Willems and Collins (ATCC 23263),"For-Profit:
$376.00",,NA,Eubacterium alactolyticum (Prevot and Taffanel) Holdeman and Moore,"VPI 0416 [DO-4, DSM 3980]",1,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/23263.ashx
Carnobacterium inhibens subsp. gilichinsky (ATCC BAA-2557),$550.00,$467.50,NA,Carnobacterium gilichinskyi,WN1359,1,frozen,ATCC  1887: Trypticase Soy Yeast Extract Agar/Broth,"Temperature: 25Celsius 
Atmosphere: Anaerobic gas mixture, 80% N2-10% CO2-10% H2",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-2557.ashx
Clostridium drakei (ATCC BAA-623),"For-Profit:
$376.00",,NA,NA,SL1 [DSM 12750],1,freeze-dried,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-623.ashx
Clostridium sporogenes (Metchnikoff) Bergey et al. (ATCC BAA-2695),$550.00,$467.50,NA,Clostridium sporogenes,NCA 3679,1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-2695.ashx
Oribacterium sp. (ATCC BAA-2638),$550.00,$467.50,NA,Oribacterium sp.,ACB1,1,frozen,ATCC  2868: Modified TY Anaerobic Complex,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-2638.ashx
Bacteroides cellulosolvens Murray et al. (ATCC 35603),$550.00,$467.50,NA,NA,WM2 [NRCC 2944],1,freeze-dried,ATCC  1207: BC  for Acetivibrio cellulolyticus,Temperature: 30.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35603.ashx
Fibrobacter succinogenes subsp. elongatus Montgomery et al. (ATCC 43856),$550.00,$467.50,NA,Fibrobacter succinogenes subsp. elongata Montgomery et al.,HM2,1,freeze-dried,ATCC  1734: Cellulolytic medium with rumen fluid,Temperature: 37.0Celsius Atmosphere: AnaerobicThis strain is sensitive to the cryoprotective agent.  Rehydrate vial contents in 5 ml broth.  Immediately transfer 1 ml to 5 ml broth.  Growth will result in the dilute tube.  Medium must be completely reduced.,NA,NA,NA,NA,https://www.atcc.org/~/ps/43856.ashx
Clostridium diolis Biebl and Sproer (ATCC BAA-557),"For-Profit:
$376.00",,NA,NA,"SH1 [DSM 15410, DSM 5431]",1,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,Temperature: 30.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-557.ashx
Clostridium cadaveris (Klein) McClung and McCoy (ATCC 25783),$550.00,$467.50,NA,NA,VPI 2718 [TY],1,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/25783.ashx
Peptoniphilus ivorii (Murdoch et al.) Ezaki et al. (ATCC BAA-602),"For-Profit:
$376.00",,NA,Peptoniphilus ivorii (Murdoch et al.) Ezaki et al.,"DSM 10022 [CIP 105325, NCTC 13078, SBH 093]",2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-602.ashx
Peptoniphilus allenii (ATCC BAA-1643),$550.00,$467.50,NA,NA,WAL 1768N,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1643.ashx
Clostridium septicum (Mace) Ford (ATCC 6009),$550.00,$467.50,NA,NA,8801 [L.S. McClung 1979],2,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  38: Beef liver medium for anaerobes",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/6009.ashx
Prevotella tannerae Moore et al. (ATCC 700197),$550.00,$467.50,NA,NA,VPI D021B-24A-1,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/700197.ashx
Peptoniphilus tyrrelliae (ATCC BAA-2105),$550.00,$467.50,NA,NA,RMA 19911 [CCUG 59621],1,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-2105.ashx
Clostridium clostridioforme (Burri and Ankersmit) Kaneuchi et al. (ATCC 29084),$550.00,$467.50,NA,NA,VPI 3303 [22; PI 171I],1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/29084.ashx
Clostridium cadaveris (Klein) McClung and McCoy (ATCC 25783),$550.00,$467.50,NA,NA,VPI 2718 [TY],1,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/25783.ashx
Hafnia paralvei Huys et al. (ATCC BAA-2285),"For-Profit:
$376.00",,NA,Enterobacteriaceae sp.,9-2-54 FAA,2,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-2285.ashx
Clostridioides difficile (Prevot) Lawson et al. (ATCC BAA-1871),$550.00,$467.50,seqeunce available,Clostridium difficile (Hall and O'Toole) Prevot,4111,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,NA,NA,NA,Enteric Research,https://www.atcc.org/~/ps/BAA-1871.ashx
Clostridium ramosum (Veillon and Zuber) Holdeman et al. (ATCC 13937),"For-Profit:
$376.00",,NA,Ramibacterium pseudoramosum (Bergey et al.) Prevot,[NCTC 10474],1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/13937.ashx
Prevotella intermedia (Holdeman and Moore) Shah and Collins (ATCC 15032),"For-Profit:
$376.00",,NA,Bacteroides melaninogenicus subsp. melaninogenicus (Oliver and Wherry) Holdeman and Moore,1039/62,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/15032.ashx
Clostridium stercorarium subsp. thermolacticum (LeRuyet et al.) Fardeau et al. (ATCC 43739),$550.00,$467.50,NA,Clostridium thermolacticum LeRuyet et al.,DSM 2910 [TX41],1,freeze-dried,ATCC  1613: Clostridium thermolacticum medium,Temperature: 60.0Celsius Atmosphere: Anaerobic,NA,NA,NA,"Degrades starchDegrades xylanProduces lactic acid lactateProduces lactate from xylan, starch, and various sugarsBiotechnology",https://www.atcc.org/~/ps/43739.ashx
Peptoniphilus indolicus (Christiansen) Ezaki et al. (ATCC 29427),"For-Profit:
$376.00",,NA,Peptococcus indolicus (Christiansen) Sorensen,"R13 [CCM 5987, CCUG 17639, DSM 20464, NCTC 11088]",1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29427.ashx
Peptoniphilus ivorii (Murdoch et al.) Ezaki et al. (ATCC BAA-602),"For-Profit:
$376.00",,NA,Peptoniphilus ivorii (Murdoch et al.) Ezaki et al.,"DSM 10022 [CIP 105325, NCTC 13078, SBH 093]",2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-602.ashx
Peptoniphilus allenii (ATCC BAA-1643),$550.00,$467.50,NA,NA,WAL 1768N,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1643.ashx
Clostridium septicum (Mace) Ford (ATCC 6009),"For-Profit:
$376.00",,NA,NA,8801 [L.S. McClung 1979],2,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  38: Beef liver medium for anaerobes",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/6009.ashx
Clostridium stercorarium subsp. thermolacticum (LeRuyet et al.) Fardeau et al. (ATCC 43739),$550.00,$467.50,NA,Clostridium thermolacticum LeRuyet et al.,DSM 2910 [TX41],1,freeze-dried,ATCC  1613: Clostridium thermolacticum medium,Temperature: 60.0Celsius Atmosphere: Anaerobic,NA,NA,NA,"Degrades starchDegrades xylanProduces lactic acid lactateProduces lactate from xylan, starch, and various sugarsBiotechnology",https://www.atcc.org/~/ps/43739.ashx
Peptoniphilus indolicus (Christiansen) Ezaki et al. (ATCC 29427),"For-Profit:
$376.00",,NA,Peptococcus indolicus (Christiansen) Sorensen,"R13 [CCM 5987, CCUG 17639, DSM 20464, NCTC 11088]",1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29427.ashx
Clostridium pasteurianum Winogradsky (ATCC 7040),$550.00,$467.50,NA,NA,57 (rough),1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  1490: Modified chopped meat medium",Temperature: 37Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/7040.ashx
Leptotrichia buccalis (Robin) Trevisan (ATCC 23471),"For-Profit:
$376.00",,NA,NA,18 (2),1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  280: Leptotrichia medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/23471.ashx
Clostridium irregulare (Choukevitch) Prevot (ATCC 25756),"For-Profit:
$376.00",,NA,NA,"VPI 4428 [6VI, NCIB 11830, DSM 2635, JCM 1425]",1,freeze-dried,"ATCC  1015: Chopped meat carbohydrate medium (ATCC  593) with 0.1% cellobiose, 0.1% maltose and 0.1% starch
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/25756.ashx
Mogibacterium timidum (Holdeman et al.) Nakazawa et al. (ATCC 33093),"For-Profit:
$376.00",,NA,Eubacterium timidum Holdeman et al.,VPI D1B-22 [CIP 104214T],2,frozen,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33093.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 29765),"For-Profit:
$376.00",,NA,NA,2044R3/M32,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29765.ashx
Alistipes onderdonkii (ATCC BAA-1178),"For-Profit:
$376.00",,NA,NA,WAL 8169; CCUG 48946,2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1178.ashx
Prevotella buccae (Holdeman et al.) Shah and Collins (ATCC 35309),"For-Profit:
$376.00",,NA,Bacteroides pentosaceus Shah and Collins,NCDO 2353 [NP333],2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35309.ashx
Veillonella tobetsuensis Mashima et al. (ATCC BAA-2400),$550.00,$467.50,NA,Veillonella tobetsuensis,B16,1,freeze-dried,"ATCC  18: Trypticase Soy Agar/Broth
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-2400.ashx
Fusobacterium nucleatum subsp. nucleatum Knorr (ATCC 31647),$550.00,$467.50,NA,NA,TF-031,1,frozen,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/31647.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 29769),"For-Profit:
$376.00",,NA,NA,12256/A12,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29769.ashx
Clostridium bifermentans (Weinberg and Seguin) Bergey et al. (ATCC 17836),$550.00,$467.50,NA,NA,430,1,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/17836.ashx
Clostridium ultunense Schnurer et al. (ATCC 700254),$550.00,$467.50,NA,NA,DSM 10521 [BS],1,freeze-dried,ATCC  2059: MODIFIED MRCM,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/700254.ashx
Bacteroides thetaiotaomicron (Distaso) Castellani and Chalmers (ATCC 12290),"For-Profit:
$376.00",,NA,Bacteroides funduliformis (Halle) Bergey et al.,K3,2,freeze-dried,"ATCC  593: Chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius Freeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/12290.ashx
Clostridium sticklandii Stadtman and McClung (ATCC 12662),"For-Profit:
$376.00",,NA,NA,HF,1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  43: Clostridium medium
ATCC  593: Chopped meat medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/12662.ashx
Acetivibrio cellulolyticus Patel et al. (ATCC 33288),$550.00,$467.50,NA,NA,CD2 [NRCC 2248],1,freeze-dried,ATCC  1207: BC  for Acetivibrio cellulolyticus,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Degrades cellulose,https://www.atcc.org/~/ps/33288.ashx
Leptotrichia buccalis (Robin) Trevisan (ATCC 19616),"For-Profit:
$376.00",,NA,NA,NA,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/19616.ashx
Eubacterium ruminantium Bryant (ATCC 17233),"For-Profit:
$376.00",,NA,NA,NA,1,freeze-dried,ATCC  602: E medium for Anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/17233.ashx
Bifidobacterium choerinum Scardovi et al. (ATCC 27686),"For-Profit:
$376.00",,NA,NA,[Su 806],1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  549: Trypticase-phytone-glucose medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/27686.ashx
Acidaminococcus fermentans Rogosa (ATCC 25085),"For-Profit:
$376.00",,NA,NA,VR4,1,freeze-dried,ATCC  510: Acidaminococcus medium (VR),Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/25085.ashx
Prevotella tannerae Moore et al. (ATCC 700197),$550.00,$467.50,NA,NA,VPI D021B-24A-1,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/700197.ashx
Selenomonas flueggei Moore et al. (ATCC 43531),$550.00,$467.50,NA,Selenomonas flueggeii Moore et al.,VPI E4M-28B,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43531.ashx
Acetivibrio multivorans Tanaka et al. (ATCC 49731),"For-Profit:
$376.00",,NA,NA,PeC1,1,NA,"ATCC  1788: Cinnamate 
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 26Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/49731.ashx
Bacteroides vulgatus Eggerth and Gagnon (ATCC 31376),"For-Profit:
$376.00",,NA,NA,28,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Used to produce vaccine against swine dysentery,https://www.atcc.org/~/ps/31376.ashx
Fusobacterium naviforme (Jungano) Moore and Holdeman (ATCC 25832),"For-Profit:
$376.00",,NA,NA,VPI 5658 [N-98-70E],1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/25832.ashx
Clostridioides difficile (Prevot) Lawson et al. (ATCC 17858-FZ),$550.00,$467.50,NA,Clostridium difficile (Hall and O'Toole) Prevot,1253,2,frozen,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere:  Anaerobic",-80Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/17858-FZ.ashx
Bilophila wadsworthia Baron et al. (ATCC 51580),$550.00,$467.50,NA,NA,WAL 8571,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/51580.ashx
Clostridium frigidicarnis Broda et al. (ATCC BAA-154),$550.00,$467.50,NA,NA,SPL77A [DSM 12271],1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 30Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/BAA-154.ashx
