Eubacterium contortum (Prevot) Holdeman et al. (ATCC 25540),"For-Profit:
$376.00",,unavailable,VPI 0119 [113 VI],1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1080: Schaedler broth
ATCC  593: Chopped meat medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bifidobacterium longum Reuter (ATCC 35183),$550.00,$467.50,unavailable,81A0338,1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1490: Modified chopped meat medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Quality control strainQuality control strain for BBL products
Fibrobacter succinogenes (Hungate) Montgomery et al. (ATCC 51216),$550.00,$467.50,unavailable,GC5,1,frozen,ATCC  1943: Fibrobacter medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium acetobutylicum McCoy et al. emend. Keis et al. (ATCC 43084),$550.00,$467.50,unavailable,3003,1,freeze-dried,ATCC  1500: Corn starch soluble medium (CSSM),Temperature: 35.0Celsius Atmosphere: Anaerobic,unavailable,"Produces 1-butanol N-butanol, N-butyl alcohol, n-butanolProduces N-butanol"
Clostridium sardiniense corrig. Prévot emend. Wang et al. (ATCC 33455),$550.00,$467.50,unavailable,VPI 2971 [DSM 2632],1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  1490: Modified chopped meat medium",Temperature: 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium tetani (Flugge) Bergey et al. (ATCC 9441),"For-Profit:
$376.00",,unavailable,47-S-3 [L.S. McClung 1576],2,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Parabacteroides goldsteinii (ATCC BAA-1180),"For-Profit:
$376.00",,unavailable,"WAL 12034, CCUG 48944",2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium histolyticum (Weinberg and Seguin) Bergey et al. (ATCC 6282),$550.00,$467.50,unavailable,22 [L.S. McClung 1975],2,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium cocleatum Kaneuchi et al. (ATCC 29901),$550.00,$467.50,unavailable,[VPI 8723],1,freeze-dried,ATCC  1004: Sweet E broth for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Pseudoramibacter alactolyticus (Prevot and Taffanel) Willems and Collins (ATCC 23263),"For-Profit:
$376.00",,unavailable,"VPI 0416 [DO-4, DSM 3980]",1,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Carnobacterium inhibens subsp. gilichinsky (ATCC BAA-2557),$550.00,$467.50,unavailable,WN1359,1,frozen,ATCC  1887: Trypticase Soy Yeast Extract Agar/Broth,"Temperature: 25Celsius 
Atmosphere: Anaerobic gas mixture, 80% N2-10% CO2-10% H2",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium drakei (ATCC BAA-623),"For-Profit:
$376.00",,unavailable,SL1 [DSM 12750],1,freeze-dried,unavailable,unavailable,unavailable,unavailable
Clostridium sporogenes (Metchnikoff) Bergey et al. (ATCC BAA-2695),$550.00,$467.50,unavailable,NCA 3679,1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Oribacterium sp. (ATCC BAA-2638),$550.00,$467.50,unavailable,ACB1,1,frozen,ATCC  2868: Modified TY Anaerobic Complex,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacteroides cellulosolvens Murray et al. (ATCC 35603),$550.00,$467.50,unavailable,WM2 [NRCC 2944],1,freeze-dried,ATCC  1207: BC  for Acetivibrio cellulolyticus,Temperature: 30.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Fibrobacter succinogenes subsp. elongatus Montgomery et al. (ATCC 43856),$550.00,$467.50,unavailable,HM2,1,freeze-dried,ATCC  1734: Cellulolytic medium with rumen fluid,Temperature: 37.0Celsius Atmosphere: AnaerobicThis strain is sensitive to the cryoprotective agent.  Rehydrate vial contents in 5 ml broth.  Immediately transfer 1 ml to 5 ml broth.  Growth will result in the dilute tube.  Medium must be completely reduced.,unavailable,unavailable
Clostridium diolis Biebl and Sproer (ATCC BAA-557),"For-Profit:
$376.00",,unavailable,"SH1 [DSM 15410, DSM 5431]",1,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,Temperature: 30.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium cadaveris (Klein) McClung and McCoy (ATCC 25783),$550.00,$467.50,unavailable,VPI 2718 [TY],1,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Peptoniphilus ivorii (Murdoch et al.) Ezaki et al. (ATCC BAA-602),"For-Profit:
$376.00",,unavailable,"DSM 10022 [CIP 105325, NCTC 13078, SBH 093]",2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Peptoniphilus allenii (ATCC BAA-1643),$550.00,$467.50,unavailable,WAL 1768N,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium septicum (Mace) Ford (ATCC 6009),$550.00,$467.50,unavailable,8801 [L.S. McClung 1979],2,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  38: Beef liver medium for anaerobes",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Prevotella tannerae Moore et al. (ATCC 700197),$550.00,$467.50,unavailable,VPI D021B-24A-1,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Peptoniphilus tyrrelliae (ATCC BAA-2105),$550.00,$467.50,unavailable,RMA 19911 [CCUG 59621],1,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium clostridioforme (Burri and Ankersmit) Kaneuchi et al. (ATCC 29084),$550.00,$467.50,unavailable,VPI 3303 [22; PI 171I],1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium cadaveris (Klein) McClung and McCoy (ATCC 25783),$550.00,$467.50,unavailable,VPI 2718 [TY],1,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Hafnia paralvei Huys et al. (ATCC BAA-2285),"For-Profit:
$376.00",,unavailable,9-2-54 FAA,2,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridioides difficile (Prevot) Lawson et al. (ATCC BAA-1871),$550.00,$467.50,seqeunce available,4111,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,unavailable,Enteric Research
Clostridium ramosum (Veillon and Zuber) Holdeman et al. (ATCC 13937),"For-Profit:
$376.00",,unavailable,[NCTC 10474],1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Prevotella intermedia (Holdeman and Moore) Shah and Collins (ATCC 15032),$550.00,$467.50,unavailable,1039/62,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium stercorarium subsp. thermolacticum (LeRuyet et al.) Fardeau et al. (ATCC 43739),$550.00,$467.50,unavailable,DSM 2910 [TX41],1,freeze-dried,ATCC  1613: Clostridium thermolacticum medium,Temperature: 60.0Celsius Atmosphere: Anaerobic,unavailable,"Degrades starchDegrades xylanProduces lactic acid lactateProduces lactate from xylan, starch, and various sugarsBiotechnology"
Peptoniphilus indolicus (Christiansen) Ezaki et al. (ATCC 29427),"For-Profit:
$376.00",,unavailable,"R13 [CCM 5987, CCUG 17639, DSM 20464, NCTC 11088]",1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Peptoniphilus ivorii (Murdoch et al.) Ezaki et al. (ATCC BAA-602),"For-Profit:
$376.00",,unavailable,"DSM 10022 [CIP 105325, NCTC 13078, SBH 093]",2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Peptoniphilus allenii (ATCC BAA-1643),$550.00,$467.50,unavailable,WAL 1768N,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium septicum (Mace) Ford (ATCC 6009),$550.00,$467.50,unavailable,8801 [L.S. McClung 1979],2,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  38: Beef liver medium for anaerobes",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium stercorarium subsp. thermolacticum (LeRuyet et al.) Fardeau et al. (ATCC 43739),$550.00,$467.50,unavailable,DSM 2910 [TX41],1,freeze-dried,ATCC  1613: Clostridium thermolacticum medium,Temperature: 60.0Celsius Atmosphere: Anaerobic,unavailable,"Degrades starchDegrades xylanProduces lactic acid lactateProduces lactate from xylan, starch, and various sugarsBiotechnology"
Peptoniphilus indolicus (Christiansen) Ezaki et al. (ATCC 29427),"For-Profit:
$376.00",,unavailable,"R13 [CCM 5987, CCUG 17639, DSM 20464, NCTC 11088]",1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium pasteurianum Winogradsky (ATCC 7040),$550.00,$467.50,unavailable,57 (rough),1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  1490: Modified chopped meat medium",Temperature: 37Celsius Atmosphere: Anaerobic,unavailable,unavailable
Leptotrichia buccalis (Robin) Trevisan (ATCC 23471),"For-Profit:
$376.00",,unavailable,18 (2),1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  280: Leptotrichia medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium irregulare (Choukevitch) Prevot (ATCC 25756),"For-Profit:
$376.00",,unavailable,"VPI 4428 [6VI, NCIB 11830, DSM 2635, JCM 1425]",1,freeze-dried,"ATCC  1015: Chopped meat carbohydrate medium (ATCC  593) with 0.1% cellobiose, 0.1% maltose and 0.1% starch
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Mogibacterium timidum (Holdeman et al.) Nakazawa et al. (ATCC 33093),"For-Profit:
$376.00",,unavailable,VPI D1B-22 [CIP 104214T],2,frozen,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 29765),"For-Profit:
$376.00",,unavailable,2044R3/M32,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Alistipes onderdonkii (ATCC BAA-1178),"For-Profit:
$376.00",,unavailable,WAL 8169; CCUG 48946,2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Prevotella buccae (Holdeman et al.) Shah and Collins (ATCC 35309),"For-Profit:
$376.00",,unavailable,NCDO 2353 [NP333],2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Veillonella tobetsuensis Mashima et al. (ATCC BAA-2400),$550.00,$467.50,unavailable,B16,1,freeze-dried,"ATCC  18: Trypticase Soy Agar/Broth
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium algidixylanolyticum Broda et al. (ATCC BAA-156),"For-Profit:
$376.00",,unavailable,SPL73 [DSM 12273],1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 26.0Celsius Atmosphere: Anaerobic,unavailable,Degrades xylan
Prevotella nigrescens Shah and Gharbia (ATCC 25261),"For-Profit:
$376.00",,unavailable,VPI 4203 [B515],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,"Degrades aspartic acid L-aspartate, L-aspartic acid, aspartate, beta-aspartic acid"
Fusobacterium nucleatum subsp. nucleatum Knorr (ATCC 31647),$550.00,$467.50,unavailable,TF-031,1,frozen,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 29769),"For-Profit:
$376.00",,unavailable,12256/A12,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium bifermentans (Weinberg and Seguin) Bergey et al. (ATCC 17836),$550.00,$467.50,unavailable,430,1,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium ultunense Schnurer et al. (ATCC 700254),$550.00,$467.50,unavailable,DSM 10521 [BS],1,freeze-dried,ATCC  2059: MODIFIED MRCM,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides thetaiotaomicron (Distaso) Castellani and Chalmers (ATCC 12290),$550.00,$467.50,unavailable,K3,2,freeze-dried,"ATCC  593: Chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius Freeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium sticklandii Stadtman and McClung (ATCC 12662),"For-Profit:
$376.00",,unavailable,HF,1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  43: Clostridium medium
ATCC  593: Chopped meat medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Acetivibrio cellulolyticus Patel et al. (ATCC 33288),$550.00,$467.50,unavailable,CD2 [NRCC 2248],1,freeze-dried,ATCC  1207: BC  for Acetivibrio cellulolyticus,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Degrades cellulose
Leptotrichia buccalis (Robin) Trevisan (ATCC 19616),"For-Profit:
$376.00",,unavailable,unavailable,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Acidaminococcus fermentans Rogosa (ATCC 25085),"For-Profit:
$376.00",,unavailable,VR4,1,freeze-dried,ATCC  510: Acidaminococcus medium (VR),Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Prevotella tannerae Moore et al. (ATCC 700197),$550.00,$467.50,unavailable,VPI D021B-24A-1,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Selenomonas flueggei Moore et al. (ATCC 43531),$550.00,$467.50,unavailable,VPI E4M-28B,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Acetivibrio multivorans Tanaka et al. (ATCC 49731),"For-Profit:
$376.00",,unavailable,PeC1,1,unavailable,"ATCC  1788: Cinnamate 
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 26Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacteroides vulgatus Eggerth and Gagnon (ATCC 31376),"For-Profit:
$376.00",,unavailable,28,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Used to produce vaccine against swine dysentery
Fusobacterium naviforme (Jungano) Moore and Holdeman (ATCC 25832),$550.00,$467.50,unavailable,VPI 5658 [N-98-70E],1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridioides difficile (Prevot) Lawson et al. (ATCC 17858-FZ),$550.00,$467.50,unavailable,1253,2,frozen,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere:  Anaerobic",-80Celsius  or colder,unavailable
Bilophila wadsworthia Baron et al. (ATCC 51580),$550.00,$467.50,unavailable,WAL 8571,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium frigidicarnis Broda et al. (ATCC BAA-154),$550.00,$467.50,unavailable,SPL77A [DSM 12271],1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 30Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Anaerococcus murdochii (ATCC BAA-1385),$550.00,$467.50,unavailable,WAL 17230,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37.0Celsius,unavailable,unavailable
Clostridium formicaceticum Andreesen et al. (ATCC 27076),"For-Profit:
$376.00",,unavailable,A1 [SMG 92],1,freeze-dried,ATCC  591: Clostridium medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Fusobacterium pseudonecrophorum (Prevot) Shinjo et al. (ATCC 51644),$550.00,$467.50,unavailable,JCM 3722 [Fn 521; 118],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium septicum (Mace) Ford (ATCC 8065),$550.00,$467.50,unavailable,5400 [L.S. McClung 1976],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium estertheticum subsp. laramiense (Kalchayanand et al.) Spring et al. (ATCC 51254),"For-Profit:
$376.00",,unavailable,NK1 [DSM 14864],1,frozen,ATCC  1017: Chopped meat glucose medium (ATCC  593) with 5.0 g glucose,Temperature: 10.0Celsius Atmosphere: Anaerobic,unavailable,Biotechnology
"Prevotella sp.
 (ATCC BAA-1639)",$550.00,$467.50,unavailable,WAL 2033N,2,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,Temperature: 37Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium tetani (Flugge) Bergey et al. (ATCC 700157),"For-Profit:
$376.00",,unavailable,NCTC 5413 [TH2],2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",unavailable,unavailable
Bifidobacterium breve Reuter (ATCC 15698),"For-Profit:
$376.00",,unavailable,S50 (Variant a),1,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,Temperature: 37Celsius Atmosphere: Anaerobic,unavailable,Produces restriction endonuclease BbeAIProduces restriction endonuclease BbeAII
Sebaldella termitidis (Sebald) Collins and Shah (ATCC 33386),$550.00,$467.50,seqeunce available,NCTC 11300,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Eubacterium yurii subsp. margaretiae Margaret and Krywolap (ATCC 43715),$550.00,$467.50,unavailable,SM65,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium sphenoides (Douglas et al.) Bergey et al. (ATCC 3560),"For-Profit:
$376.00",,unavailable,146 [L.S. McClung 1722],1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  38: Beef liver medium for anaerobes",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Eubacterium saphenum Uematsu et al. (ATCC 49989),$550.00,$467.50,unavailable,164-47,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37Celsius Atmosphere: Anaerobic,2Celsius  to 8Celsius,unavailable
Clostridium aurantibutyricum Hellinger (ATCC 17777),"For-Profit:
$376.00",,unavailable,2038,1,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 51477),$550.00,$467.50,unavailable,HSP 40 [CIP 104785],2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,"Detection of viruses in human sewage-polluted waters
Bacteriophage host"
Selenomonas noxia Moore et al. (ATCC 700225),"For-Profit:
$376.00",,unavailable,VPI D045A-28 [D45A-28],1,unavailable,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Eubacterium dolichum Moore et al. (ATCC 29144),$550.00,$467.50,unavailable,VPI S1-30,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Filifactor villosus (Love et al.) Collins et al. (ATCC 33388),$550.00,$467.50,unavailable,NCTC 11220,1,freeze-dried,"ATCC  593: Chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic gas mixture, 90% N2-10% CO2",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 29767),"For-Profit:
$376.00",,unavailable,2044R3/T55,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium magnum Schink (ATCC 49199),"For-Profit:
$376.00",,unavailable,DSM 2767 [WoBdP1],1,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Acetoanaerobium noterae Sleat et al. (ATCC 35199),$550.00,$467.50,unavailable,NOT-3,1,freeze-dried,ATCC  1344: Clostridium noterae medium,Temperature: 35.0Celsius Atmosphere: Anaerobic,unavailable,Produces acetate
Treponema azotonutricium Graber et al. (ATCC BAA-888),"For-Profit:
$376.00",,unavailable,ZAS-9 [DSM 13862],1,frozen,,Temperature: 26.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Treponema azotonutricium Graber et al. (ATCC BAA-888),"For-Profit:
$376.00",,unavailable,ZAS-9 [DSM 13862],1,frozen,,Temperature: 26.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Porphyromonas salivosa (Love et al.) Love et al. (ATCC 49407),$550.00,$467.50,unavailable,NCTC 11632 [VPB 157],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Propionibacterium freudenreichii subsp. shermanii (van Niel) Holdeman and Moore (ATCC 8262),"For-Profit:
$376.00",,unavailable,62 [VPI 0404],1,freeze-dried,ATCC  7: Actinomyces broth,Temperature: 30.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bifidobacterium catenulatum Scardovi and Crociani (ATCC 27676),"For-Profit:
$376.00",,unavailable,F223,1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  549: Trypticase-phytone-glucose medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Mobiluncus curtisii (ATCC 51333),"For-Profit:
$376.00",,unavailable,CNCTC An 17/88 [L1599],1,freeze-dried,ATCC  1878: ATCC  1015 with 10% heat-inactivated rabbit serum,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Peptoniphilus lacrimalis (Li et al.) Ezaki et al. (ATCC 51171),"For-Profit:
$376.00",,unavailable,"JCM 8139 [CCUG 31350, CIP 103724, DSM 7455, GIFU 7667, NCTC 13149]",1,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",unavailable,unavailable
